0.840204	1.53639 	1.84287	 83	119
0.400663	1.33553 	1.98584	233	396
0.372316	1.468   	1.8433 	294	395
0.623414	0.958358	2.11366	 54	239
0.608078	0.934894	1.83   	 54	201
0.620568	1.15568 	1.9169 	 86	209
0.601663	1.22945 	1.53583	104	155
0.313748	1.30809 	1.84293	317	487
0.43147 	1.12904 	1.84118	162	327
0.579855	1.22919 	1.84279	112	218
0.311857	1.18224 	1.58821	279	409
0.587519	0.977416	1.58025	 66	169
0.323225	0.920627	1.81412	185	461
0.632511	1.22936 	1.84274	 94	191
0.336936	1.54417 	1.62128	358	381
0.394144	0.963813	1.65784	145	321
0.632358	1.22908 	1.69503	 94	168
0.779512	0.916199	1.541  	 18	 98
0.477875	1.22861 	1.72236	157	260
0.323384	1.11012 	1.7713 	243	448
0.613103	1.0539  	1.40402	 72	129
0.598474	1.05137 	1.57751	 76	164
0.382403	1.32308 	1.84316	246	382
0.612948	0.927909	1.83622	 51	200
0.339533	1.23001 	1.53499	262	352
0.360236	1.33757 	1.55529	271	332
0.513177	1.08689 	1.98427	112	287
0.357118	1.27686 	1.73392	258	386
0.281352	1.37374 	1.56458	388	456
0.452324	1.06094 	1.83226	135	305
0.358182	1.53613 	1.84304	329	415
0.341047	1.22887 	1.604  	260	370
0.3053  	1.08298 	1.84349	255	504
0.353163	1.22864 	1.84331	248	422
0.610966	1.29865 	1.77337	113	190
0.334337	1.22939 	1.73585	268	419
0.474165	1.22892 	1.84312	159	289
0.635309	1.22895 	1.84438	 93	190
0.347387	0.899749	1.5605 	159	349
0.638163	1.22984 	1.49954	 93	135
0.397056	1.22982 	1.62818	210	310
0.437506	0.922121	1.84325	111	321
0.613903	0.92147 	1.8427 	 50	200
0.332088	1.22858 	1.81943	270	448
0.382739	0.94537 	1.77808	147	365
0.395204	1.17652 	1.89563	198	380
0.358756	1.2289  	2.15035	243	499
0.371274	1.22862 	1.53632	231	314
0.343954	1.49213 	1.58044	334	359
0.327101	1.229   	1.84318	276	463
0.315402	0.938703	1.86125	198	490
0.340253	1.13742 	1.78409	234	424
0.476022	1.21382 	1.46816	155	208
0.439017	0.938502	1.52031	114	246
0.31928 	1.22338 	1.89715	283	494
0.278812	1.28797 	1.80219	362	546
0.379121	0.957327	1.50998	153	298
0.340614	1.0888  	1.53827	220	352
0.286791	1.22206 	1.84331	326	543
0.641694	0.906866	1.85771	 41	190
0.344926	0.921923	1.60159	167	364
0.31412 	1.04899 	1.68597	234	437
0.280728	0.957757	1.81403	241	546
0.392196	1.22963 	1.45243	214	270
0.419562	0.921906	1.51107	120	260
0.339999	0.928835	1.54292	173	354
0.307005	0.980643	1.63848	219	434
0.351066	1.10424 	1.52418	215	334
0.362706	0.986567	1.43171	172	295
0.388572	0.959698	1.56257	147	302
0.519   	0.954048	1.6072 	 84	210
0.541029	1.22904 	1.53618	127	184
0.292887	1.07037 	1.75736	265	500
0.346268	1.19646 	1.56834	246	353
0.354942	0.917333	1.47337	158	315
0.315724	0.996301	1.45037	216	359
0.596287	0.948151	1.81802	 59	205
0.30427 	1.22866 	1.57452	304	417
0.323978	0.91185 	1.60329	181	395
0.289251	1.05678 	1.49619	265	417
0.323111	0.966403	1.67864	199	420
0.311035	0.966567	1.73509	211	458
0.299331	1.09156 	1.63867	265	447
0.369221	0.953248	1.62961	158	341
0.325726	1.08196 	1.5801 	232	385
0.358615	1.2287  	1.74053	243	385
0.340823	0.921533	1.53633	170	351
0.351577	1.02383 	1.74066	191	395
0.4288  	0.925435	1.47129	116	243
0.292179	1.21799 	1.63832	317	461
0.395235	1.07263 	1.48747	171	276
0.353252	0.863708	1.4465 	145	309
0.326791	1.07613 	1.40764	229	331
0.368375	0.96472 	1.59511	162	333
0.32147 	0.921988	1.53519	187	378
0.330754	1.12563 	1.63896	240	396
0.352799	0.909908	1.54857	158	339
0.450276	1.02431 	1.53508	127	241
0.39178 	1.06347 	1.50561	171	284
0.292247	0.964701	1.55504	230	432
0.328325	1.02305 	1.6392 	212	399
0.311785	1.12763 	1.63828	262	425
0.363951	1.02499 	1.63829	182	350
0.453549	1.33129 	1.53238	194	238
0.276178	0.951989	1.47063	245	432
0.301507	0.94817 	1.462  	214	385
0.330027	0.939547	1.63753	185	396
0.297417	1.28639 	1.51579	333	410
0.367513	0.921133	1.49346	151	306
0.312166	0.931699	1.5247 	198	388
0.359694	1.22963 	1.50333	242	318
0.271588	1.02527 	1.65685	278	510
0.552805	0.938038	1.51954	 70	175
0.281919	0.900179	1.64057	219	482
0.259368	0.970391	1.45127	274	460
0.291193	0.918071	1.71254	215	488
0.314999	1.04156 	1.43232	231	355
0.29167 	0.947671	1.59865	225	448
0.300277	1.03046 	1.43798	243	379
0.359631	0.915211	1.61322	154	349
0.578589	0.921767	1.48032	 59	156
0.405609	1.22932 	1.53542	203	279
0.275607	1.0139  	1.50389	268	446
0.387361	0.921833	1.5367 	138	297
0.346139	1.08879 	1.67644	215	384
0.349817	0.921713	1.53652	163	339
0.662286	1.03561 	1.45227	 56	119
0.415127	0.921661	1.5014 	122	262
0.409218	1.22872 	1.51604	200	270
0.35276 	0.920155	1.49469	161	324
0.33417 	1.27721 	1.50368	282	350
0.325604	0.925368	1.61377	184	396
0.351209	0.930527	1.67591	165	377
0.383549	1.01421 	1.50551	164	293
0.288414	1.11686 	1.59119	287	452
0.402481	0.931611	1.59737	131	297
0.2721  	0.911559	1.56111	235	474
0.255377	0.931752	1.63143	265	539
0.334244	1.2286  	1.84333	268	451
0.358217	1.03681 	1.7279 	189	382
0.362644	1.22882 	1.84537	239	409
0.346264	1.13273 	1.63263	227	371
0.336235	1.22893 	1.75695	265	423
0.300493	1.04981 	1.53708	249	412
0.29023 	0.962096	1.58395	231	446
0.343651	1.04225 	1.84303	203	436
0.2989  	1.20136 	1.44682	302	384
0.383972	1.1256  	1.56652	193	308
0.336223	0.994744	1.69673	196	405
0.304657	0.938981	1.69868	208	458
0.345253	0.922408	1.84269	167	434
0.288337	0.913365	1.90682	217	561
0.357881	0.902632	1.57629	152	340
0.291661	1.22906 	1.53629	321	427
0.358135	1.16374 	1.44173	225	303
0.290325	1.14229 	1.84297	293	535
0.354289	0.976663	1.46688	176	314
0.345131	1.23002 	1.58131	256	358
0.30545 	0.917221	1.54593	200	406
0.352362	1.2291  	1.76356	249	400
0.397926	1.09224 	1.4927 	174	275
0.274275	1.12141 	1.60067	309	484
0.546576	0.931503	1.40428	 70	157
0.275013	1.11969 	1.649  	307	500
0.2988  	1.1678  	1.42954	291	378
0.288205	0.840182	1.77511	192	516
0.364902	1.22854 	1.41998	237	289
0.305892	0.963789	1.43625	215	370
0.397135	1.08609 	1.5365 	173	287
0.351933	1.22851 	1.51363	249	330
0.376427	0.923557	1.62949	145	333
0.293435	0.933034	1.44507	218	392
0.328132	0.988377	1.64968	201	403
0.304493	0.951039	1.53338	212	404
0.298249	0.934333	1.79833	213	503
0.289798	0.970092	1.84463	235	537
0.349101	1.22858 	1.53586	252	340
0.263936	1.00828 	1.54661	282	486
0.352175	0.936307	1.82945	166	419
0.64139 	1.22793 	1.55765	 91	143
0.311733	1.08087 	1.67772	247	438
0.363784	1.22918 	1.53594	238	322
0.351167	1.22858 	1.84407	250	425
0.341131	1.22915 	1.79023	260	425
0.33809 	0.973327	1.73263	188	412
0.287167	1.05994 	1.81766	269	533
0.526574	1.27799 	1.73792	143	230
0.387227	1.22873 	1.61784	217	318
0.551676	1.28337 	1.76842	133	221
0.30815 	0.982457	1.34803	219	337
0.452692	0.921495	1.63988	104	262
0.548973	1.07161 	1.45314	 95	165
0.558128	1.22861 	1.53328	120	175
0.343116	1.2293  	1.84341	258	437
0.336738	1.01267 	1.75571	201	421
0.363369	1.229   	1.53633	238	323
0.329612	0.943335	1.53516	186	366
0.313125	1.02025 	1.63855	226	423
0.321233	0.937085	1.6166 	192	403
0.31114 	1.02485 	1.84332	229	492